category,days_to_expiry,base_price,markdown_pct,price,units_sold
dairy,5,4.63,50,2.32,103.0
dairy,2,13.25,50,6.62,102.0
dairy,4,13.71,0,13.71,24.8
dairy,2,5.81,0,5.81,57.9
dairy,1,14.33,40,8.6,112.2
dairy,2,7.98,0,7.98,47.3
dairy,1,12.24,10,11.01,56.0
dairy,4,8.41,0,8.41,34.4
dairy,1,13.65,0,13.65,51.4
dairy,2,13.17,20,10.53,63.0
dairy,2,14.79,30,10.35,70.3
dairy,5,10.54,0,10.54,30.6
dairy,2,7.29,0,7.29,55.6
dairy,3,9.97,30,6.98,57.2
dairy,1,3.44,30,2.41,123.0
dairy,4,6.62,0,6.62,32.0
dairy,7,2.33,0,2.33,44.7
dairy,6,7.86,0,7.86,54.2
dairy,4,9.78,20,7.82,72.1
dairy,1,13.68,50,6.84,77.8
dairy,0,14.79,0,14.79,42.6
dairy,0,14.22,30,9.95,75.5
dairy,1,10.73,10,9.66,84.8
dairy,5,11.36,10,10.22,38.9
dairy,0,12.26,0,12.26,46.4
dairy,2,13.06,0,13.06,43.0
dairy,3,13.41,0,13.41,29.6
dairy,4,8.2,0,8.2,59.5
dairy,3,14.68,10,13.21,50.6
dairy,2,4.14,0,4.14,52.6
dairy,6,13.83,0,13.83,32.3
dairy,5,5.55,20,4.44,50.0
dairy,5,8.99,50,4.49,161.5
dairy,4,13.0,0,13.0,40.9
dairy,7,7.16,0,7.16,52.2
dairy,5,12.48,10,11.23,50.5
dairy,2,5.76,50,2.88,84.7
dairy,0,5.8,40,3.48,75.3
dairy,4,11.46,30,8.02,91.9
dairy,7,9.75,10,8.78,34.8
dairy,5,4.73,40,2.84,94.0
dairy,3,12.7,0,12.7,41.0
dairy,7,12.18,50,6.09,88.6
dairy,7,14.15,0,14.15,30.1
dairy,5,3.87,0,3.87,49.1
dairy,1,8.71,0,8.71,77.7
dairy,0,13.92,30,9.75,79.0
dairy,6,4.78,20,3.82,78.5
dairy,2,4.26,0,4.26,76.8
dairy,1,14.78,0,14.78,77.1
dairy,2,5.98,0,5.98,45.1
dairy,1,5.88,50,2.94,136.5
dairy,4,9.77,30,6.84,89.4
dairy,1,8.3,30,5.81,90.5
dairy,6,5.94,0,5.94,35.0
dairy,4,3.65,0,3.65,42.3
dairy,0,2.27,20,1.81,124.6
dairy,0,5.96,0,5.96,47.4
dairy,4,7.36,0,7.36,39.3
dairy,4,14.94,40,8.97,79.8
dairy,3,10.23,10,9.2,48.7
dairy,0,4.13,20,3.31,68.0
dairy,3,13.95,20,11.16,72.6
dairy,5,11.53,0,11.53,46.2
dairy,4,3.32,50,1.66,125.7
dairy,2,2.51,40,1.51,77.3
dairy,3,9.32,0,9.32,30.7
dairy,6,4.8,0,4.8,54.5
dairy,6,12.51,30,8.76,61.4
dairy,1,7.03,50,3.51,123.1
dairy,7,14.36,10,12.93,61.3
dairy,2,14.18,30,9.92,82.9
dairy,4,5.48,20,4.38,59.2
dairy,6,10.92,0,10.92,34.0
dairy,5,2.06,0,2.06,38.2
dairy,3,14.99,40,8.99,143.8
dairy,3,5.59,40,3.36,81.5
dairy,0,12.79,0,12.79,61.1
dairy,0,11.4,20,9.12,96.6
dairy,0,8.86,40,5.32,77.1
dairy,0,7.4,30,5.18,104.8
dairy,0,12.04,0,12.04,37.3
dairy,1,9.18,0,9.18,49.3
dairy,0,4.05,20,3.24,66.4
dairy,1,13.55,40,8.13,73.7
dairy,4,6.0,40,3.6,60.2
dairy,0,6.23,30,4.36,109.2
dairy,1,13.99,0,13.99,44.6
dairy,7,11.42,50,5.71,65.0
dairy,7,3.21,0,3.21,25.5
dairy,1,11.88,20,9.51,88.0
dairy,1,6.6,10,5.94,42.6
dairy,1,8.87,0,8.87,60.9
dairy,3,4.67,40,2.8,89.0
dairy,0,12.74,30,8.92,61.0
dairy,1,3.99,30,2.79,106.8
dairy,7,7.97,30,5.58,76.0
dairy,1,5.42,10,4.88,54.9
dairy,7,3.89,0,3.89,29.3
dairy,3,9.99,20,7.99,63.0
dairy,6,2.4,10,2.16,40.0
dairy,0,3.36,20,2.69,65.0
dairy,5,2.12,40,1.27,90.9
dairy,7,13.23,0,13.23,45.2
dairy,5,13.58,10,12.22,35.2
dairy,3,4.87,0,4.87,52.6
dairy,7,11.3,50,5.65,136.7
dairy,7,4.12,40,2.47,82.0
dairy,7,8.64,50,4.32,136.0
dairy,3,13.82,20,11.06,35.7
dairy,3,7.28,0,7.28,54.8
dairy,4,6.12,0,6.12,34.3
dairy,7,4.56,0,4.56,51.6
dairy,1,4.69,0,4.69,83.6
dairy,0,6.81,50,3.4,111.9
dairy,1,7.2,0,7.2,53.8
dairy,7,10.1,40,6.06,79.7
dairy,3,8.2,50,4.1,100.2
dairy,5,10.8,0,10.8,57.0
dairy,4,10.63,50,5.31,70.6
dairy,3,13.09,0,13.09,37.0
dairy,3,10.67,10,9.6,43.1
dairy,5,2.26,0,2.26,29.6
dairy,1,13.55,0,13.55,45.8
dairy,7,5.63,0,5.63,51.8
dairy,1,3.02,30,2.11,135.7
dairy,6,12.77,0,12.77,46.4
dairy,5,11.33,0,11.33,46.0
dairy,0,3.19,40,1.92,67.9
dairy,7,8.31,40,4.99,100.4
dairy,4,2.34,20,1.87,50.3
dairy,0,5.04,30,3.53,85.2
dairy,0,9.15,30,6.41,100.5
dairy,5,7.15,0,7.15,38.4
dairy,1,12.01,40,7.21,173.9
dairy,1,3.66,40,2.2,66.5
dairy,3,4.36,10,3.92,83.0
dairy,6,11.01,0,11.01,36.0
dairy,7,4.01,40,2.41,73.8
dairy,1,12.4,10,11.16,55.4
dairy,2,12.59,50,6.3,121.8
dairy,5,9.76,10,8.78,37.4
dairy,3,14.05,0,14.05,45.2
dairy,6,14.91,40,8.95,68.8
dairy,7,7.55,50,3.77,93.1
dairy,1,14.38,10,12.94,51.4
dairy,0,7.23,10,6.51,56.6
dairy,4,7.39,20,5.91,70.3
dairy,4,2.46,10,2.21,46.1
dairy,3,10.82,0,10.82,50.8
dairy,7,8.63,0,8.63,42.9
dairy,0,14.85,10,13.36,79.1
dairy,4,5.29,20,4.23,100.0
dairy,1,8.73,30,6.11,118.8
dairy,5,5.74,0,5.74,34.9
dairy,1,10.8,30,7.56,125.5
dairy,4,9.72,10,8.75,43.0
dairy,1,11.0,0,11.0,50.9
dairy,0,9.31,0,9.31,57.0
dairy,0,12.28,50,6.14,241.9
dairy,0,10.01,20,8.01,66.0
dairy,7,14.4,50,7.2,138.0
dairy,3,5.59,30,3.91,43.5
dairy,3,14.86,0,14.86,62.7
dairy,5,5.71,30,3.99,73.7
dairy,0,13.26,50,6.63,220.3
dairy,3,12.37,10,11.13,56.3
dairy,3,13.67,30,9.57,79.9
dairy,5,12.58,0,12.58,36.2
dairy,2,14.28,30,10.0,79.4
dairy,1,8.04,20,6.43,84.9
dairy,7,8.41,20,6.73,59.7
dairy,1,11.72,0,11.72,46.8
dairy,6,12.67,20,10.14,41.2
dairy,6,11.98,20,9.58,72.6
dairy,3,2.42,0,2.42,37.8
dairy,1,7.48,10,6.74,44.7
dairy,0,6.04,40,3.63,120.2
dairy,4,12.4,0,12.4,76.3
dairy,5,9.15,0,9.15,67.0
dairy,1,13.51,40,8.11,209.5
dairy,1,12.52,0,12.52,64.5
dairy,2,8.13,20,6.5,77.7
dairy,4,6.73,10,6.06,52.6
dairy,2,9.21,30,6.44,56.6
dairy,6,6.26,10,5.63,30.9
dairy,4,7.0,10,6.3,52.7
dairy,1,6.17,0,6.17,64.3
dairy,4,13.62,0,13.62,31.6
dairy,2,8.71,0,8.71,55.5
dairy,1,13.3,20,10.64,65.3
dairy,4,2.24,10,2.02,45.4
dairy,5,13.65,0,13.65,61.5
dairy,0,13.34,0,13.34,53.1
dairy,1,13.13,0,13.13,39.7
dairy,5,4.41,10,3.97,53.1
dairy,2,11.67,50,5.84,132.3
dairy,6,2.64,20,2.11,29.7
dairy,3,10.04,20,8.03,36.5
dairy,6,8.71,10,7.84,45.6
dairy,1,5.72,50,2.86,135.1
dairy,0,10.24,0,10.24,52.6
dairy,2,9.22,30,6.45,97.3
dairy,5,5.88,10,5.29,30.9
dairy,5,7.2,30,5.04,73.9
dairy,2,8.65,30,6.05,106.4
dairy,4,4.97,40,2.98,104.5
dairy,6,5.78,50,2.89,90.0
dairy,7,6.78,0,6.78,39.8
dairy,5,3.3,10,2.97,65.8
dairy,7,4.17,0,4.17,49.8
dairy,3,13.53,30,9.47,86.5
dairy,7,10.55,0,10.55,40.8
dairy,1,14.03,0,14.03,65.4
dairy,1,8.33,0,8.33,63.4
dairy,4,10.17,40,6.1,92.3
dairy,7,13.36,0,13.36,33.9
dairy,7,6.76,50,3.38,94.1
dairy,2,8.58,10,7.72,46.8
dairy,7,12.34,0,12.34,42.9
dairy,2,5.88,30,4.11,87.1
dairy,5,8.56,10,7.7,37.5
dairy,0,11.05,20,8.84,78.6
dairy,1,10.08,30,7.05,109.2
dairy,4,13.76,10,12.38,36.5
dairy,7,6.95,10,6.25,51.7
dairy,2,10.1,10,9.09,62.6
dairy,0,5.99,30,4.19,112.5
dairy,1,13.42,20,10.73,63.6
dairy,4,7.16,0,7.16,42.9
dairy,2,8.07,20,6.46,58.4
dairy,1,3.15,10,2.83,81.9
dairy,0,2.01,30,1.41,69.7
dairy,2,11.0,50,5.5,114.1
dairy,7,9.35,40,5.61,72.0
dairy,5,4.66,50,2.33,163.0
dairy,1,9.94,30,6.96,73.4
dairy,0,10.86,20,8.69,75.1
dairy,7,6.34,50,3.17,63.7
dairy,7,10.43,50,5.21,102.6
dairy,2,6.07,20,4.86,63.2
dairy,2,6.82,20,5.45,79.8
dairy,0,2.05,50,1.03,105.0
dairy,7,10.69,10,9.62,57.9
dairy,2,11.98,10,10.78,52.8
dairy,7,6.36,20,5.08,49.5
dairy,3,3.88,0,3.88,45.9
dairy,3,8.91,10,8.02,42.7
dairy,4,8.93,0,8.93,39.9
dairy,5,11.03,30,7.72,85.9
dairy,4,2.41,0,2.41,38.6
dairy,2,3.29,20,2.63,41.5
dairy,5,11.37,30,7.96,40.2
dairy,2,6.35,30,4.44,118.6
dairy,0,11.16,40,6.7,94.1
dairy,1,12.89,0,12.89,106.7
dairy,7,4.82,0,4.82,39.6
dairy,3,13.04,30,9.12,51.1
dairy,0,8.66,10,7.79,61.2
dairy,3,12.02,30,8.41,71.2
dairy,0,3.61,20,2.89,89.5
dairy,0,4.41,20,3.53,71.8
dairy,7,14.22,50,7.11,80.0
dairy,7,2.6,50,1.3,93.6
dairy,2,2.24,0,2.24,51.5
dairy,0,13.94,10,12.55,79.2
dairy,2,12.16,0,12.16,37.3
dairy,5,3.89,0,3.89,39.5
dairy,7,5.6,10,5.04,52.2
dairy,3,6.81,40,4.09,104.8
dairy,4,5.41,20,4.33,82.5
dairy,1,12.7,0,12.7,45.1
dairy,0,5.02,20,4.02,58.5
dairy,0,14.15,0,14.15,58.3
dairy,0,8.82,0,8.82,61.0
dairy,6,12.82,40,7.69,148.5
dairy,5,3.75,50,1.88,83.3
dairy,7,4.84,20,3.87,63.3
dairy,0,8.33,10,7.49,105.1
dairy,7,13.95,30,9.77,61.0
dairy,2,10.45,20,8.36,49.8
dairy,1,4.42,30,3.1,90.2
dairy,4,13.64,0,13.64,48.2
dairy,6,7.39,20,5.92,28.9
dairy,5,12.91,50,6.46,103.9
dairy,6,12.69,50,6.35,68.7
dairy,5,3.79,0,3.79,50.8
dairy,1,13.76,30,9.63,74.1
dairy,7,8.68,10,7.81,63.1
dairy,4,7.73,10,6.96,76.0
dairy,3,6.84,40,4.1,113.8
dairy,6,12.87,0,12.87,25.4
dairy,0,11.99,20,9.6,49.7
dairy,2,5.53,0,5.53,48.9
dairy,6,6.63,10,5.97,57.4
dairy,2,7.1,0,7.1,50.4
dairy,5,9.61,20,7.69,65.0
dairy,6,7.04,10,6.34,44.3
dairy,4,8.44,30,5.91,35.8
dairy,4,3.38,0,3.38,46.4
dairy,5,10.91,10,9.82,69.1
dairy,3,10.62,0,10.62,38.2
dairy,2,5.98,50,2.99,142.6
dairy,5,2.69,0,2.69,41.7
dairy,1,8.83,0,8.83,78.4
dairy,1,7.96,10,7.16,64.5
dairy,2,14.04,40,8.42,141.5
dairy,5,3.78,0,3.78,49.8
dairy,1,6.04,10,5.43,48.1
dairy,4,3.35,50,1.68,101.6
dairy,5,3.65,40,2.19,84.7
dairy,1,12.58,10,11.33,90.9
dairy,5,14.77,0,14.77,43.9
dairy,0,3.22,20,2.57,93.7
dairy,7,6.31,0,6.31,32.6
dairy,5,6.89,50,3.44,123.6
dairy,4,12.15,0,12.15,40.9
dairy,3,8.48,30,5.94,53.1
dairy,1,13.22,0,13.22,72.0
dairy,6,14.83,0,14.83,35.1
dairy,0,6.01,10,5.41,57.8
dairy,6,8.2,20,6.56,47.2
dairy,6,5.89,50,2.95,51.4
dairy,1,8.47,30,5.93,110.4
dairy,7,2.75,0,2.75,41.3
dairy,5,9.39,50,4.69,88.6
dairy,7,14.2,50,7.1,116.0
dairy,0,12.87,0,12.87,60.8
dairy,5,14.02,50,7.01,176.0
dairy,5,5.1,0,5.1,38.0
dairy,6,12.85,10,11.57,39.2
dairy,1,7.39,0,7.39,72.0
dairy,6,14.57,10,13.11,37.5
dairy,0,11.94,0,11.94,63.2
dairy,1,2.87,0,2.87,58.4
dairy,7,9.97,10,8.97,42.1
dairy,6,7.97,0,7.97,40.1
dairy,3,6.25,0,6.25,41.9
dairy,1,12.04,50,6.02,143.6
dairy,0,9.03,30,6.32,80.6
dairy,1,8.58,50,4.29,86.0
dairy,3,3.11,30,2.18,35.4
dairy,3,4.78,0,4.78,35.1
dairy,3,12.22,20,9.78,40.8
dairy,5,3.58,10,3.22,46.2
dairy,6,13.34,0,13.34,32.1
dairy,5,3.97,40,2.38,90.9
dairy,1,11.14,30,7.8,121.2
dairy,5,2.99,10,2.69,69.3
dairy,3,3.96,10,3.56,57.8
dairy,2,14.76,40,8.86,115.2
dairy,1,10.99,40,6.59,107.9
dairy,5,8.01,0,8.01,42.9
dairy,2,11.09,10,9.98,50.4
dairy,7,10.14,10,9.13,49.4
dairy,3,4.59,0,4.59,60.2
dairy,6,2.82,30,1.98,102.5
dairy,5,5.02,40,3.01,130.9
dairy,7,8.07,0,8.07,48.4
dairy,6,6.23,30,4.36,41.6
dairy,5,9.14,0,9.14,39.1
dairy,1,7.57,0,7.57,45.5
dairy,2,13.23,0,13.23,35.2
dairy,5,6.68,30,4.68,70.2
dairy,7,6.41,10,5.77,55.1
dairy,2,12.77,10,11.5,76.0
dairy,1,2.16,0,2.16,46.5
dairy,6,7.88,0,7.88,41.6
dairy,0,14.2,10,12.78,67.5
dairy,7,13.16,30,9.21,78.5
dairy,1,11.77,30,8.24,103.5
dairy,0,10.97,0,10.97,59.6
dairy,1,2.33,10,2.1,63.6
dairy,6,8.17,20,6.54,35.0
dairy,6,9.96,20,7.96,93.0
dairy,6,14.06,10,12.65,35.1
dairy,1,6.7,40,4.02,101.3
dairy,1,9.16,20,7.33,77.4
dairy,6,8.19,0,8.19,35.3
dairy,6,7.0,50,3.5,194.9
dairy,6,4.71,50,2.35,100.0
dairy,2,8.27,0,8.27,42.9
dairy,5,11.21,20,8.97,43.5
dairy,7,11.75,50,5.88,86.4
dairy,3,7.73,0,7.73,65.8
dairy,1,12.04,50,6.02,120.8
dairy,2,3.14,30,2.2,74.2
dairy,1,13.74,10,12.36,58.3
dairy,4,12.8,0,12.8,26.8
dairy,6,12.26,0,12.26,41.5
dairy,3,14.31,20,11.45,40.4
dairy,2,11.14,30,7.8,71.2
dairy,0,14.34,0,14.34,69.7
dairy,1,4.46,0,4.46,67.8
dairy,7,4.83,30,3.38,63.7
dairy,1,9.0,0,9.0,49.8
dairy,5,11.41,10,10.27,46.2
dairy,4,12.66,10,11.39,60.8
dairy,2,14.11,30,9.87,106.3
dairy,5,7.33,20,5.86,66.7
dairy,2,5.8,0,5.8,35.4
dairy,7,9.0,0,9.0,31.2
dairy,7,13.62,10,12.26,53.9
dairy,1,13.34,0,13.34,72.6
dairy,4,13.15,20,10.52,45.0
dairy,5,8.45,10,7.6,72.9
dairy,6,4.45,20,3.56,38.7
dairy,3,6.57,10,5.91,59.1
dairy,6,8.09,0,8.09,32.8
dairy,3,8.23,0,8.23,49.4
dairy,6,3.34,0,3.34,30.1
dairy,3,5.2,20,4.16,47.6
dairy,5,11.39,30,7.97,43.6
dairy,5,11.25,0,11.25,60.7
dairy,2,6.0,20,4.8,94.7
dairy,4,7.51,30,5.26,84.0
dairy,3,4.73,30,3.31,97.9
dairy,1,10.35,10,9.32,70.9
dairy,0,7.43,10,6.68,47.3
dairy,1,13.93,0,13.93,78.1
dairy,2,14.83,50,7.41,155.1
dairy,7,12.4,20,9.92,39.9
dairy,7,5.25,20,4.2,95.9
dairy,5,13.88,10,12.5,32.2
dairy,3,14.34,10,12.9,39.9
dairy,1,5.83,10,5.25,59.9
dairy,4,9.87,30,6.91,56.4
dairy,4,8.08,20,6.47,55.0
dairy,6,5.4,30,3.78,82.7
dairy,0,14.5,0,14.5,43.9
dairy,5,4.19,0,4.19,37.4
dairy,4,4.78,0,4.78,35.9
dairy,1,6.19,30,4.34,75.4
dairy,0,9.63,0,9.63,50.7
dairy,2,6.23,50,3.11,124.8
dairy,3,6.38,30,4.46,73.8
dairy,4,2.73,20,2.18,37.4
dairy,7,4.58,20,3.66,58.2
dairy,0,3.44,30,2.41,87.2
dairy,1,10.31,0,10.31,35.5
dairy,4,5.28,30,3.69,60.4
dairy,1,3.02,20,2.41,80.3
dairy,1,10.96,10,9.87,58.9
dairy,1,7.9,20,6.32,58.0
dairy,1,9.39,30,6.57,56.9
dairy,4,5.96,0,5.96,35.4
dairy,1,5.69,50,2.84,152.5
dairy,5,6.62,20,5.3,48.3
dairy,4,4.32,30,3.02,71.1
dairy,5,12.35,10,11.11,51.8
dairy,2,10.84,30,7.59,60.6
dairy,1,13.68,20,10.94,53.9
dairy,7,12.21,10,10.99,36.4
dairy,7,11.31,0,11.31,38.7
dairy,5,4.33,10,3.9,45.6
dairy,6,12.41,30,8.69,61.5
dairy,7,14.61,50,7.31,67.3
dairy,7,14.83,20,11.86,46.4
dairy,6,4.38,0,4.38,31.7
dairy,2,11.56,30,8.09,70.8
dairy,3,11.78,50,5.89,117.2
dairy,5,12.8,20,10.24,32.1
dairy,2,2.98,40,1.79,121.2
dairy,4,5.65,30,3.96,50.2
dairy,1,5.34,0,5.34,51.8
dairy,6,5.45,0,5.45,37.7
dairy,6,9.41,0,9.41,37.7
dairy,2,10.36,50,5.18,121.6
dairy,4,8.11,20,6.48,60.9
dairy,4,12.91,10,11.62,36.8
dairy,6,10.29,0,10.29,37.6
dairy,2,14.54,20,11.63,49.9
dairy,6,13.72,0,13.72,39.8
dairy,7,7.93,10,7.14,32.9
dairy,0,13.05,30,9.14,70.9
dairy,2,3.64,20,2.91,57.2
dairy,3,11.68,0,11.68,53.7
dairy,6,7.96,0,7.96,55.1
dairy,0,14.44,0,14.44,55.7
dairy,4,12.9,30,9.03,49.9
dairy,4,8.18,30,5.73,56.5
dairy,3,2.07,20,1.66,65.5
dairy,5,12.26,50,6.13,108.2
dairy,0,5.44,0,5.44,51.2
dairy,6,12.21,30,8.55,114.0
dairy,1,9.23,0,9.23,54.5
dairy,6,14.58,40,8.75,107.5
dairy,7,11.87,20,9.5,47.1
dairy,4,3.03,0,3.03,26.9
dairy,6,2.48,10,2.23,60.2
dairy,7,6.32,30,4.43,103.4
dairy,2,9.52,0,9.52,42.8
dairy,6,5.41,10,4.87,56.8
dairy,3,6.6,0,6.6,55.7
dairy,6,13.63,0,13.63,29.4
dairy,2,3.78,20,3.03,79.8
dairy,6,9.5,10,8.55,38.2
dairy,0,2.75,40,1.65,105.1
dairy,3,7.58,0,7.58,35.3
dairy,5,12.16,0,12.16,30.1
dairy,6,7.36,20,5.89,53.9
dairy,1,6.95,40,4.17,142.4
dairy,2,11.43,0,11.43,65.2
dairy,4,12.39,10,11.15,26.1
dairy,6,10.28,10,9.25,43.8
dairy,2,7.45,0,7.45,40.5
dairy,5,10.38,40,6.23,63.5
dairy,2,2.71,20,2.17,64.5
dairy,5,14.03,30,9.82,52.2
dairy,3,6.4,0,6.4,36.6
dairy,6,9.7,0,9.7,34.7
dairy,6,6.31,10,5.68,35.6
dairy,0,11.64,0,11.64,45.4
dairy,6,8.78,0,8.78,42.2
dairy,5,2.71,30,1.9,46.1
dairy,4,8.6,10,7.74,72.3
dairy,3,8.35,20,6.68,66.9
dairy,5,3.82,0,3.82,35.3
dairy,0,4.65,30,3.25,97.3
dairy,1,10.46,20,8.36,101.2
dairy,1,11.34,10,10.21,45.8
dairy,3,9.68,50,4.84,119.4
dairy,0,12.91,50,6.45,176.7
dairy,0,5.65,20,4.52,109.1
dairy,7,12.0,0,12.0,51.7
dairy,1,6.11,10,5.5,44.4
dairy,6,2.08,0,2.08,51.9
dairy,7,11.32,0,11.32,27.2
dairy,4,11.82,30,8.28,102.6
dairy,1,10.12,0,10.12,57.0
dairy,7,10.22,30,7.16,65.6
dairy,4,11.55,0,11.55,47.4
dairy,7,14.53,30,10.17,60.1
dairy,4,3.52,0,3.52,48.4
dairy,5,14.12,10,12.71,55.4
dairy,0,14.15,0,14.15,60.7
dairy,0,12.92,0,12.92,37.2
dairy,0,5.72,10,5.15,49.5
dairy,0,9.37,0,9.37,41.2
dairy,4,13.54,20,10.83,62.8
dairy,5,12.82,10,11.54,41.4
dairy,0,6.29,10,5.66,48.2
dairy,5,2.74,0,2.74,40.7
dairy,5,2.54,0,2.54,32.0
dairy,5,10.18,0,10.18,54.9
dairy,6,5.15,0,5.15,65.1
dairy,6,2.72,40,1.63,50.7
dairy,7,8.95,0,8.95,26.3
dairy,6,14.34,40,8.6,104.1
dairy,5,3.14,20,2.51,84.0
dairy,3,13.7,50,6.85,92.3
dairy,2,6.17,50,3.09,99.7
dairy,2,10.44,0,10.44,50.7
dairy,1,11.6,10,10.44,55.5
dairy,2,5.59,0,5.59,56.3
dairy,6,6.99,10,6.29,59.7
dairy,3,7.93,30,5.55,69.9
dairy,5,14.56,40,8.74,111.9
dairy,1,2.8,0,2.8,50.4
dairy,7,9.08,10,8.17,52.5
dairy,1,9.68,30,6.78,72.3
dairy,1,8.67,10,7.8,53.7
dairy,2,13.93,0,13.93,48.3
dairy,6,10.28,0,10.28,46.4
dairy,5,3.46,0,3.46,48.5
dairy,5,10.11,20,8.09,46.6
dairy,0,4.43,40,2.66,138.9
dairy,2,4.52,0,4.52,68.8
dairy,0,5.78,0,5.78,45.1
dairy,6,9.67,10,8.7,68.8
dairy,7,14.57,30,10.2,71.4
dairy,3,5.49,30,3.84,103.3
dairy,1,5.4,0,5.4,55.1
dairy,7,7.8,50,3.9,140.5
dairy,5,2.1,10,1.89,30.3
dairy,7,5.22,20,4.17,75.2
dairy,5,5.86,50,2.93,79.8
dairy,4,8.52,30,5.96,53.9
dairy,3,11.35,0,11.35,40.2
dairy,7,8.79,20,7.03,39.1
dairy,1,8.27,0,8.27,47.8
dairy,7,13.42,10,12.07,57.5
dairy,4,14.5,30,10.15,59.0
dairy,7,8.37,20,6.69,44.5
dairy,3,12.58,40,7.55,86.1
dairy,3,5.87,0,5.87,46.6
dairy,3,7.43,30,5.2,64.0
dairy,2,7.26,40,4.36,96.9
dairy,4,7.71,50,3.86,93.0
dairy,3,7.17,50,3.58,87.0
dairy,2,4.65,30,3.25,58.6
dairy,0,3.92,10,3.53,64.8
dairy,7,9.37,30,6.56,55.0
dairy,1,5.68,0,5.68,49.8
dairy,6,6.0,0,6.0,38.5
dairy,6,14.22,0,14.22,34.1
dairy,0,7.03,30,4.92,88.5
dairy,2,2.34,0,2.34,77.6
dairy,3,2.61,0,2.61,52.2
dairy,7,13.75,10,12.38,32.5
dairy,0,12.47,10,11.22,76.0
dairy,6,13.98,10,12.58,35.7
dairy,4,2.88,30,2.02,59.6
dairy,6,8.28,30,5.8,48.4
dairy,3,7.8,10,7.02,43.4
dairy,7,10.15,0,10.15,55.5
dairy,2,13.36,30,9.35,106.3
dairy,5,14.48,30,10.14,56.7
dairy,7,9.45,0,9.45,41.6
dairy,4,11.72,0,11.72,34.0
dairy,3,9.56,0,9.56,37.4
dairy,4,3.36,0,3.36,43.6
dairy,1,3.26,0,3.26,45.1
dairy,6,7.58,10,6.82,54.6
dairy,1,8.31,40,4.98,118.2
dairy,7,9.47,50,4.74,119.1
dairy,1,10.78,0,10.78,49.2
dairy,2,10.58,0,10.58,44.4
dairy,6,7.33,30,5.13,66.2
dairy,1,9.89,0,9.89,43.9
dairy,0,4.41,0,4.41,55.7
dairy,4,9.31,10,8.38,31.5
dairy,3,7.35,10,6.61,45.9
dairy,3,8.81,20,7.05,41.6
dairy,5,10.89,50,5.45,109.1
dairy,7,2.35,30,1.64,71.8
dairy,3,5.64,20,4.51,78.8
dairy,4,8.36,10,7.52,46.6
dairy,1,7.43,0,7.43,30.3
dairy,1,5.38,20,4.3,72.0
dairy,6,14.59,40,8.75,32.2
dairy,6,9.58,0,9.58,54.5
dairy,5,7.87,0,7.87,31.8
dairy,1,7.19,0,7.19,78.6
dairy,5,7.37,0,7.37,42.2
dairy,7,3.48,0,3.48,42.1
dairy,3,4.89,30,3.42,79.1
dairy,5,4.62,50,2.31,96.9
dairy,5,5.67,30,3.97,55.0
dairy,0,2.74,30,1.92,94.8
dairy,2,6.86,0,6.86,41.1
dairy,2,3.25,30,2.27,55.4
dairy,5,8.89,10,8.0,54.7
dairy,0,14.79,0,14.79,78.3
dairy,6,14.12,30,9.88,62.7
dairy,0,7.05,50,3.53,147.5
dairy,7,6.82,0,6.82,38.0
dairy,2,9.39,0,9.39,67.2
dairy,0,14.59,0,14.59,36.4
dairy,4,2.12,40,1.27,105.1
dairy,7,2.13,50,1.07,92.4
dairy,7,7.96,0,7.96,69.6
dairy,7,11.18,30,7.83,80.3
dairy,4,14.09,50,7.04,63.3
dairy,6,7.83,10,7.04,38.1
dairy,4,8.49,0,8.49,40.5
dairy,2,4.15,30,2.9,105.7
dairy,2,4.87,30,3.41,84.7
dairy,2,13.47,10,12.12,58.4
dairy,4,12.95,20,10.36,72.0
dairy,4,4.97,0,4.97,36.6
dairy,5,3.04,10,2.74,50.1
dairy,6,2.02,0,2.02,47.2
dairy,4,12.11,30,8.48,71.0
dairy,0,3.16,40,1.9,94.6
dairy,7,14.48,20,11.59,58.9
dairy,0,4.93,0,4.93,77.2
dairy,3,13.62,0,13.62,37.0
dairy,0,7.09,30,4.96,108.2
dairy,4,10.11,30,7.08,100.1
dairy,3,2.3,20,1.84,81.7
dairy,0,7.1,50,3.55,137.9
dairy,7,8.69,10,7.82,30.1
dairy,1,3.89,10,3.51,78.7
dairy,0,2.58,10,2.32,71.7
dairy,0,2.17,10,1.95,49.1
dairy,0,8.67,20,6.94,70.0
dairy,2,9.4,10,8.46,52.1
dairy,2,14.1,0,14.1,35.5
dairy,7,14.08,30,9.86,114.2
dairy,1,6.91,50,3.45,147.4
dairy,1,4.87,20,3.89,81.1
dairy,3,3.53,0,3.53,27.6
dairy,3,11.19,40,6.71,71.9
dairy,3,3.09,0,3.09,54.4
dairy,6,3.91,0,3.91,44.3
dairy,1,11.2,20,8.96,56.2
dairy,6,14.78,10,13.3,37.0
dairy,6,11.77,20,9.42,32.8
dairy,2,12.55,10,11.3,63.9
dairy,1,9.36,20,7.49,46.5
dairy,0,12.86,30,9.0,92.2
dairy,5,12.6,10,11.34,30.5
dairy,5,14.31,40,8.59,55.3
dairy,5,8.49,0,8.49,51.2
dairy,7,2.27,10,2.04,43.6
dairy,2,8.34,30,5.84,123.0
dairy,7,5.66,50,2.83,78.2
